transaction_id,transaction_date,customer_id,account_type,transaction_type,amount,currency,merchant,transaction_status,year,month,month_name,year_month
105859,2022-03-18,4714,Checking,Credit,1829.87,Usd,Walmart,Completed,2022,3,March,2022-03
105860,2022-01-01,999999,Checking,Credit,496.95,Usd,Walmart,Completed,2022,1,January,2022-01
105861,2022-04-15,999999,Checking,Credit,1857.88,Usd,Amazon,Completed,2022,4,April,2022-04
105862,2022-01-01,4143,Savings,Debit,2039.51,Usd,Unknown,Completed,2022,1,January,2022-01
105862,2022-01-01,999999,Checking,Debit,60.77,Usd,Walmart,Completed,2022,1,January,2022-01
105865,2022-11-10,3884,Checking,Credit,3295.19,Usd,Target,Completed,2022,11,November,2022-11
105864,2023-09-09,999999,Checking,Debit,1576.63,Usd,Walmart,Completed,2023,9,September,2023-09
105866,2022-12-31,2976,Checking,Credit,2612.21,Usd,Amazon,Completed,2022,12,December,2022-12
105866,2023-04-08,999999,Checking,Credit,4423.41,Usd,Walmart,Completed,2023,4,April,2023-04
105869,2022-12-31,999999,Checking,Credit,2895.88,Usd,Unknown,Completed,2022,12,December,2022-12
105869,2022-11-06,2006,Credit,Credit,4289.37,Usd,Walmart,Completed,2022,11,November,2022-11
105869,2022-01-01,999999,Checking,Credit,3943.7,Usd,Unknown,Completed,2022,1,January,2022-01
105872,2022-12-31,4692,Checking,Debit,2628.65,Usd,Amazon,Completed,2022,12,December,2022-12
105872,2022-12-31,4243,Checking,Credit,3105.27,Usd,Amazon,Completed,2022,12,December,2022-12
105872,2022-01-01,999999,Checking,Credit,3394.45,Usd,Unknown,Completed,2022,1,January,2022-01
105873,2022-02-23,2718,Checking,Debit,4328.91,Usd,Amazon,Completed,2022,2,February,2022-02
105875,2022-08-07,999999,Savings,Credit,2310.97,Usd,Unknown,Completed,2022,8,August,2022-08
105877,2022-11-07,999999,Savings,Credit,3253.24,Usd,Unknown,Completed,2022,11,November,2022-11
105878,2024-05-26,999999,Checking,Debit,4906.26,Usd,Walmart,Completed,2024,5,May,2024-05
105879,2022-04-16,2906,Checking,Credit,4953.22,Usd,Amazon,Completed,2022,4,April,2022-04
105879,2022-12-31,2033,Checking,Debit,2164.82,Usd,Unknown,Completed,2022,12,December,2022-12
105880,2022-01-01,2764,Checking,Debit,2009.17,Usd,Target,Completed,2022,1,January,2022-01
105881,2022-06-17,2800,Savings,Debit,545.02,Usd,Walmart,Completed,2022,6,June,2022-06
105882,2023-09-10,3259,Checking,Credit,3048.1,Usd,Amazon,Completed,2023,9,September,2023-09
105883,2022-06-24,999999,Checking,Credit,1083.93,Usd,Amazon,Completed,2022,6,June,2022-06
105882,2022-07-20,3781,Checking,Credit,3473.87,Usd,Walmart,Completed,2022,7,July,2022-07
105886,2023-02-22,999999,Checking,Debit,4626.03,Usd,Unknown,Completed,2023,2,February,2023-02
105887,2022-06-22,999999,Savings,Debit,3470.66,Usd,Amazon,Completed,2022,6,June,2022-06
105888,2022-04-09,999999,Checking,Debit,2463.54,Usd,Walmart,Completed,2022,4,April,2022-04
105888,2023-05-12,999999,Credit,Debit,2865.48,Usd,Amazon,Completed,2023,5,May,2023-05
105888,2023-01-24,999999,Checking,Credit,1159.31,Usd,Target,Completed,2023,1,January,2023-01
105891,2023-11-09,2584,Credit,Credit,602.34,Usd,Amazon,Completed,2023,11,November,2023-11
105891,2022-10-25,999999,Checking,Debit,3931.56,Usd,Unknown,Completed,2022,10,October,2022-10
105892,2022-05-08,3226,Credit,Debit,4374.2,Usd,Target,Completed,2022,5,May,2022-05
105892,2022-06-12,999999,Credit,Credit,4893.4,Usd,Target,Completed,2022,6,June,2022-06
105895,2022-12-31,3012,Checking,Credit,674.6,Usd,Walmart,Completed,2022,12,December,2022-12
105895,2023-06-29,2928,Checking,Credit,1814.63,Usd,Amazon,Completed,2023,6,June,2023-06
105895,2022-12-31,999999,Checking,Credit,2747.05,Usd,Target,Completed,2022,12,December,2022-12
105898,2022-01-01,4901,Checking,Credit,1523.1,Usd,Walmart,Completed,2022,1,January,2022-01
105899,2023-07-22,4412,Checking,Debit,3997.39,Usd,Amazon,Completed,2023,7,July,2023-07
105898,2022-12-31,999999,Savings,Debit,2052.06,Usd,Target,Completed,2022,12,December,2022-12
105901,2024-01-21,999999,Savings,Credit,2858.28,Usd,Target,Completed,2024,1,January,2024-01
105901,2022-12-31,4674,Checking,Debit,2720.42,Usd,Walmart,Completed,2022,12,December,2022-12
105903,2024-03-27,2211,Credit,Credit,1100.28,Usd,Target,Completed,2024,3,March,2024-03
105904,2022-12-31,999999,Savings,Debit,624.99,Usd,Target,Completed,2022,12,December,2022-12
105903,2022-12-31,3671,Checking,Debit,142.6,Usd,Walmart,Completed,2022,12,December,2022-12
105906,2023-12-19,999999,Checking,Debit,2881.47,Usd,Walmart,Completed,2023,12,December,2023-12
105907,2023-02-03,999999,Checking,Debit,1916.68,Usd,Unknown,Completed,2023,2,February,2023-02
105907,2022-05-06,4782,Checking,Debit,4456.38,Usd,Target,Completed,2022,5,May,2022-05
105907,2022-01-01,999999,Credit,Debit,1110.16,Usd,Amazon,Completed,2022,1,January,2022-01
105909,2022-12-31,2580,Savings,Credit,813.91,Usd,Amazon,Completed,2022,12,December,2022-12
105909,2024-02-10,999999,Savings,Credit,362.03,Usd,Walmart,Completed,2024,2,February,2024-02
105910,2023-08-25,999999,Checking,Credit,4648.02,Usd,Amazon,Completed,2023,8,August,2023-08
105912,2023-12-01,999999,Checking,Credit,1912.79,Usd,Target,Completed,2023,12,December,2023-12
105914,2023-06-09,999999,Savings,Credit,4642.12,Usd,Target,Completed,2023,6,June,2023-06
105915,2022-01-01,4246,Checking,Credit,4585.86,Usd,Walmart,Completed,2022,1,January,2022-01
105915,2022-03-07,2429,Checking,Credit,4608.45,Usd,Amazon,Completed,2022,3,March,2022-03
105916,2024-04-08,999999,Checking,Debit,2067.19,Usd,Walmart,Completed,2024,4,April,2024-04
105917,2022-01-01,999999,Checking,Debit,712.97,Usd,Amazon,Completed,2022,1,January,2022-01
105916,2024-04-19,999999,Savings,Debit,1159.46,Usd,Walmart,Completed,2024,4,April,2024-04
105920,2023-02-27,3415,Savings,Credit,855.58,Usd,Unknown,Completed,2023,2,February,2023-02
105919,2024-04-26,999999,Checking,Credit,2725.31,Usd,Target,Completed,2024,4,April,2024-04
105921,2022-01-13,999999,Checking,Debit,4418.97,Usd,Amazon,Completed,2022,1,January,2022-01
105922,2022-01-01,4745,Checking,Debit,4051.91,Usd,Walmart,Completed,2022,1,January,2022-01
105923,2022-12-31,999999,Checking,Credit,3898.83,Usd,Unknown,Completed,2022,12,December,2022-12
105923,2022-01-01,999999,Savings,Debit,2447.11,Usd,Walmart,Completed,2022,1,January,2022-01
105924,2022-11-14,2719,Checking,Credit,2651.91,Usd,Target,Completed,2022,11,November,2022-11
105927,2024-02-29,999999,Checking,Credit,1776.03,Usd,Unknown,Completed,2024,2,February,2024-02
105926,2022-12-31,999999,Checking,Debit,2850.66,Usd,Walmart,Completed,2022,12,December,2022-12
105928,2023-10-24,999999,Checking,Credit,1017.0,Usd,Target,Completed,2023,10,October,2023-10
105929,2022-12-04,999999,Checking,Debit,917.44,Usd,Walmart,Completed,2022,12,December,2022-12
105929,2022-01-01,999999,Credit,Credit,4921.65,Usd,Unknown,Completed,2022,1,January,2022-01
105932,2022-07-26,999999,Checking,Credit,4639.51,Usd,Unknown,Completed,2022,7,July,2022-07
105932,2023-08-22,999999,Checking,Debit,3474.28,Usd,Walmart,Completed,2023,8,August,2023-08
105932,2024-04-03,2303,Checking,Debit,2713.76,Usd,Amazon,Completed,2024,4,April,2024-04
105935,2022-01-01,999999,Savings,Debit,4504.56,Usd,Walmart,Completed,2022,1,January,2022-01
105936,2022-11-22,999999,Checking,Credit,1476.67,Usd,Walmart,Completed,2022,11,November,2022-11
105936,2022-07-02,999999,Checking,Credit,3160.16,Usd,Amazon,Completed,2022,7,July,2022-07
105937,2022-12-31,999999,Checking,Credit,1853.61,Usd,Amazon,Completed,2022,12,December,2022-12
105939,2024-02-23,999999,Checking,Credit,1198.91,Usd,Target,Completed,2024,2,February,2024-02
105938,2023-02-01,3144,Credit,Debit,2801.46,Usd,Amazon,Completed,2023,2,February,2023-02
105939,2023-04-17,999999,Credit,Credit,2420.92,Usd,Target,Completed,2023,4,April,2023-04
105941,2022-01-01,999999,Checking,Debit,913.64,Usd,Walmart,Completed,2022,1,January,2022-01
105940,2022-01-01,999999,Credit,Debit,2436.43,Usd,Walmart,Completed,2022,1,January,2022-01
105944,2023-09-18,3218,Savings,Credit,4628.79,Usd,Walmart,Completed,2023,9,September,2023-09
105944,2023-03-07,999999,Checking,Debit,1211.42,Usd,Walmart,Completed,2023,3,March,2023-03
105945,2023-01-01,999999,Checking,Credit,4061.21,Usd,Amazon,Completed,2023,1,January,2023-01
105946,2022-06-23,999999,Checking,Debit,399.55,Usd,Walmart,Completed,2022,6,June,2022-06
105946,2023-02-15,999999,Checking,Credit,3430.98,Usd,Target,Completed,2023,2,February,2023-02
105948,2022-01-01,999999,Credit,Debit,4692.92,Usd,Unknown,Completed,2022,1,January,2022-01
105949,2024-01-15,3945,Checking,Debit,2358.38,Usd,Walmart,Completed,2024,1,January,2024-01
105951,2022-12-31,4754,Checking,Debit,3299.86,Usd,Walmart,Completed,2022,12,December,2022-12
105949,2022-12-31,999999,Savings,Credit,111.19,Usd,Target,Completed,2022,12,December,2022-12
105953,2023-10-19,3875,Credit,Debit,3312.78,Usd,Walmart,Completed,2023,10,October,2023-10
105953,2023-08-13,2860,Checking,Debit,3995.79,Usd,Unknown,Completed,2023,8,August,2023-08
105953,2022-05-07,999999,Checking,Credit,2827.77,Usd,Unknown,Completed,2022,5,May,2022-05
105954,2023-10-12,999999,Checking,Debit,3011.73,Usd,Walmart,Completed,2023,10,October,2023-10
105956,2022-11-30,999999,Checking,Debit,988.04,Usd,Walmart,Completed,2022,11,November,2022-11
105958,2022-12-31,999999,Checking,Credit,2723.39,Usd,Unknown,Completed,2022,12,December,2022-12
105957,2022-12-31,2640,Checking,Debit,1128.23,Usd,Walmart,Completed,2022,12,December,2022-12
105960,2022-12-31,4258,Savings,Debit,32.29,Usd,Amazon,Completed,2022,12,December,2022-12
105961,2022-01-01,999999,Checking,Credit,868.58,Usd,Walmart,Completed,2022,1,January,2022-01
105961,2023-06-10,999999,Checking,Debit,475.79,Usd,Target,Completed,2023,6,June,2023-06
105962,2022-12-31,999999,Checking,Credit,1353.33,Usd,Walmart,Completed,2022,12,December,2022-12
105963,2022-01-01,999999,Savings,Debit,896.33,Usd,Walmart,Completed,2022,1,January,2022-01
105964,2022-09-20,3348,Checking,Credit,2252.48,Usd,Walmart,Completed,2022,9,September,2022-09
105965,2022-12-31,999999,Checking,Credit,3031.89,Usd,Amazon,Completed,2022,12,December,2022-12
105967,2022-12-31,999999,Credit,Credit,4069.31,Usd,Target,Completed,2022,12,December,2022-12
105968,2022-07-06,2786,Checking,Debit,496.28,Usd,Target,Completed,2022,7,July,2022-07
105969,2022-01-01,999999,Savings,Credit,2615.3,Usd,Walmart,Completed,2022,1,January,2022-01
105970,2022-12-28,999999,Checking,Debit,2960.78,Usd,Walmart,Completed,2022,12,December,2022-12
105968,2022-10-16,4525,Checking,Credit,3990.06,Usd,Unknown,Completed,2022,10,October,2022-10
105971,2022-01-29,3156,Checking,Credit,3296.05,Usd,Walmart,Completed,2022,1,January,2022-01
105972,2022-01-01,999999,Checking,Debit,4855.46,Usd,Target,Completed,2022,1,January,2022-01
105974,2024-05-01,999999,Savings,Credit,3528.94,Usd,Target,Completed,2024,5,May,2024-05
105975,2022-12-31,2714,Savings,Credit,2943.33,Usd,Target,Completed,2022,12,December,2022-12
105976,2022-05-14,2844,Credit,Credit,4739.69,Usd,Walmart,Completed,2022,5,May,2022-05
105976,2023-10-31,999999,Checking,Credit,792.6,Usd,Walmart,Completed,2023,10,October,2023-10
105978,2022-12-31,999999,Savings,Debit,3287.72,Usd,Amazon,Completed,2022,12,December,2022-12
105978,2023-01-17,999999,Checking,Credit,3986.39,Usd,Target,Completed,2023,1,January,2023-01
105980,2022-04-01,4464,Savings,Debit,1346.06,Usd,Amazon,Completed,2022,4,April,2022-04
105981,2022-01-01,999999,Savings,Debit,4960.04,Usd,Amazon,Completed,2022,1,January,2022-01
105982,2022-01-01,4800,Savings,Credit,4444.98,Usd,Walmart,Completed,2022,1,January,2022-01
105981,2023-09-28,4872,Savings,Debit,2448.16,Usd,Amazon,Completed,2023,9,September,2023-09
105983,2022-01-01,4973,Checking,Debit,550.78,Usd,Target,Completed,2022,1,January,2022-01
105984,2024-05-21,999999,Checking,Debit,4342.28,Usd,Unknown,Completed,2024,5,May,2024-05
105985,2022-01-01,2406,Checking,Debit,1193.39,Usd,Walmart,Completed,2022,1,January,2022-01
105987,2022-01-01,999999,Credit,Debit,4061.03,Usd,Walmart,Completed,2022,1,January,2022-01
105986,2022-12-31,2913,Checking,Debit,3841.17,Usd,Unknown,Completed,2022,12,December,2022-12
105988,2022-01-01,999999,Savings,Credit,3491.4,Usd,Walmart,Completed,2022,1,January,2022-01
105990,2023-06-02,3743,Checking,Debit,1327.73,Usd,Walmart,Completed,2023,6,June,2023-06
105989,2023-03-03,999999,Credit,Debit,579.41,Usd,Amazon,Completed,2023,3,March,2023-03
105991,2022-01-01,999999,Checking,Debit,358.37,Usd,Walmart,Completed,2022,1,January,2022-01
105991,2022-11-08,999999,Credit,Debit,4213.06,Usd,Amazon,Completed,2022,11,November,2022-11
105993,2022-09-25,999999,Checking,Debit,3520.16,Usd,Target,Completed,2022,9,September,2022-09
105993,2022-01-01,999999,Checking,Credit,2435.49,Usd,Unknown,Completed,2022,1,January,2022-01
105995,2022-12-31,3209,Checking,Debit,4818.06,Usd,Target,Completed,2022,12,December,2022-12
105997,2022-03-19,999999,Checking,Credit,2690.0,Usd,Amazon,Completed,2022,3,March,2022-03
105998,2022-12-31,999999,Checking,Debit,1810.84,Usd,Unknown,Completed,2022,12,December,2022-12
105998,2024-02-07,999999,Checking,Debit,4561.09,Usd,Amazon,Completed,2024,2,February,2024-02
106000,2022-01-01,999999,Checking,Credit,4697.97,Usd,Target,Completed,2022,1,January,2022-01
106001,2022-01-02,999999,Credit,Debit,58.86,Usd,Walmart,Completed,2022,1,January,2022-01
106001,2024-01-15,999999,Credit,Credit,2686.56,Usd,Unknown,Completed,2024,1,January,2024-01
106003,2022-05-28,4741,Checking,Credit,4892.88,Usd,Target,Completed,2022,5,May,2022-05
106002,2023-04-28,999999,Savings,Credit,2922.18,Usd,Target,Completed,2023,4,April,2023-04
106004,2022-01-10,2852,Checking,Debit,1539.94,Usd,Unknown,Completed,2022,1,January,2022-01
106006,2022-01-01,999999,Savings,Debit,1706.75,Usd,Unknown,Completed,2022,1,January,2022-01
106005,2022-12-17,2523,Credit,Credit,1537.63,Usd,Target,Completed,2022,12,December,2022-12
106006,2023-04-22,999999,Savings,Credit,4310.34,Usd,Target,Completed,2023,4,April,2023-04
106008,2022-12-31,3258,Savings,Debit,746.68,Usd,Walmart,Completed,2022,12,December,2022-12
106009,2023-09-25,999999,Checking,Debit,4798.25,Usd,Unknown,Completed,2023,9,September,2023-09
106011,2023-11-19,3307,Checking,Credit,2598.56,Usd,Target,Completed,2023,11,November,2023-11
106012,2023-05-04,3853,Savings,Credit,4629.65,Usd,Amazon,Completed,2023,5,May,2023-05
106013,2023-05-14,999999,Checking,Debit,4187.59,Usd,Walmart,Completed,2023,5,May,2023-05
106012,2022-01-01,999999,Checking,Credit,3326.85,Usd,Amazon,Completed,2022,1,January,2022-01
106014,2022-06-16,2649,Credit,Debit,4690.7,Usd,Target,Completed,2022,6,June,2022-06
106016,2023-09-19,4702,Savings,Credit,618.2,Usd,Target,Completed,2023,9,September,2023-09
106016,2022-01-01,999999,Checking,Debit,600.97,Usd,Walmart,Completed,2022,1,January,2022-01
106015,2022-01-01,4359,Checking,Debit,580.12,Usd,Amazon,Completed,2022,1,January,2022-01
106019,2024-06-08,999999,Savings,Debit,2575.17,Usd,Walmart,Completed,2024,6,June,2024-06
106017,2024-05-21,999999,Checking,Debit,4718.82,Usd,Amazon,Completed,2024,5,May,2024-05
106020,2022-08-09,999999,Checking,Debit,929.96,Usd,Target,Completed,2022,8,August,2022-08
106022,2022-12-31,999999,Savings,Debit,4318.66,Usd,Amazon,Completed,2022,12,December,2022-12
106023,2022-01-01,4020,Checking,Credit,4685.66,Usd,Target,Completed,2022,1,January,2022-01
106024,2024-02-29,999999,Checking,Credit,1590.87,Usd,Target,Completed,2024,2,February,2024-02
106024,2022-12-31,4113,Checking,Debit,4560.72,Usd,Amazon,Completed,2022,12,December,2022-12
106023,2024-06-03,3449,Credit,Debit,2740.78,Usd,Walmart,Completed,2024,6,June,2024-06
106027,2022-05-11,999999,Checking,Credit,2010.08,Usd,Unknown,Completed,2022,5,May,2022-05
106027,2022-09-30,999999,Checking,Debit,2358.39,Usd,Unknown,Completed,2022,9,September,2022-09
106029,2022-01-01,2328,Savings,Credit,1907.02,Usd,Amazon,Completed,2022,1,January,2022-01
106030,2022-12-31,4366,Checking,Credit,4859.26,Usd,Target,Completed,2022,12,December,2022-12
106030,2022-01-01,2312,Credit,Debit,542.81,Usd,Walmart,Completed,2022,1,January,2022-01
106030,2022-12-31,3355,Savings,Debit,1460.11,Usd,Amazon,Completed,2022,12,December,2022-12
106032,2022-12-31,999999,Checking,Debit,2012.94,Usd,Target,Completed,2022,12,December,2022-12
106032,2022-01-01,999999,Savings,Debit,505.43,Usd,Target,Completed,2022,1,January,2022-01
106035,2022-12-31,4361,Savings,Credit,4471.31,Usd,Walmart,Completed,2022,12,December,2022-12
106034,2022-01-01,999999,Checking,Credit,3998.12,Usd,Amazon,Completed,2022,1,January,2022-01
106037,2022-08-27,999999,Savings,Credit,4430.43,Usd,Target,Completed,2022,8,August,2022-08
106038,2022-02-07,999999,Checking,Debit,3486.81,Usd,Unknown,Completed,2022,2,February,2022-02
106037,2022-01-01,3083,Checking,Debit,2532.6,Usd,Amazon,Completed,2022,1,January,2022-01
106040,2022-12-31,999999,Checking,Debit,4485.92,Usd,Amazon,Completed,2022,12,December,2022-12
106041,2023-09-21,3981,Checking,Debit,3273.58,Usd,Amazon,Completed,2023,9,September,2023-09
106042,2022-01-01,999999,Credit,Debit,1828.44,Usd,Walmart,Completed,2022,1,January,2022-01
106042,2022-12-31,4445,Checking,Debit,774.69,Usd,Amazon,Completed,2022,12,December,2022-12
106044,2024-03-25,999999,Savings,Debit,3444.7,Usd,Target,Completed,2024,3,March,2024-03
106045,2022-07-08,999999,Savings,Credit,70.15,Usd,Walmart,Completed,2022,7,July,2022-07
106044,2022-05-20,999999,Checking,Debit,1325.64,Usd,Amazon,Completed,2022,5,May,2022-05
106047,2022-11-01,999999,Checking,Debit,285.89,Usd,Walmart,Completed,2022,11,November,2022-11
106047,2022-03-26,999999,Checking,Debit,2731.78,Usd,Target,Completed,2022,3,March,2022-03
106048,2022-12-31,999999,Checking,Debit,2863.99,Usd,Target,Completed,2022,12,December,2022-12
106050,2022-01-01,999999,Checking,Credit,3755.2,Usd,Target,Completed,2022,1,January,2022-01
106050,2022-01-01,4496,Checking,Debit,3362.31,Usd,Walmart,Completed,2022,1,January,2022-01
106051,2023-03-04,4723,Checking,Credit,4556.85,Usd,Walmart,Completed,2023,3,March,2023-03
106051,2022-01-01,999999,Checking,Credit,858.13,Usd,Amazon,Completed,2022,1,January,2022-01
106054,2022-12-31,999999,Credit,Credit,4711.07,Usd,Target,Completed,2022,12,December,2022-12
106053,2023-12-11,999999,Checking,Credit,3308.88,Usd,Unknown,Completed,2023,12,December,2023-12
106054,2024-06-09,999999,Savings,Debit,1327.62,Usd,Amazon,Completed,2024,6,June,2024-06
106057,2022-11-06,999999,Checking,Credit,4764.57,Usd,Unknown,Completed,2022,11,November,2022-11
106057,2022-04-09,999999,Savings,Credit,3172.34,Usd,Target,Completed,2022,4,April,2022-04
106059,2023-11-23,2123,Checking,Debit,4128.54,Usd,Walmart,Completed,2023,11,November,2023-11
106058,2023-08-21,3610,Credit,Debit,1689.25,Usd,Unknown,Completed,2023,8,August,2023-08
106058,2023-10-30,2767,Checking,Credit,1853.84,Usd,Walmart,Completed,2023,10,October,2023-10
106061,2022-12-31,4332,Checking,Debit,3735.93,Usd,Unknown,Completed,2022,12,December,2022-12
106062,2022-12-01,999999,Savings,Credit,86.73,Usd,Unknown,Completed,2022,12,December,2022-12
106064,2023-10-08,4414,Credit,Debit,3827.14,Usd,Target,Completed,2023,10,October,2023-10
106065,2023-06-21,999999,Checking,Debit,3268.52,Usd,Amazon,Completed,2023,6,June,2023-06
106066,2022-01-01,999999,Savings,Credit,1412.08,Usd,Target,Completed,2022,1,January,2022-01
106067,2023-10-26,999999,Checking,Debit,3145.04,Usd,Target,Completed,2023,10,October,2023-10
106068,2023-02-10,999999,Checking,Debit,1547.2,Usd,Target,Completed,2023,2,February,2023-02
106069,2023-03-05,2946,Checking,Credit,2563.79,Usd,Amazon,Completed,2023,3,March,2023-03
106069,2022-12-24,3277,Checking,Debit,4882.5,Usd,Unknown,Completed,2022,12,December,2022-12
106071,2024-01-23,4172,Checking,Debit,2982.26,Usd,Walmart,Completed,2024,1,January,2024-01
106071,2022-03-17,3479,Checking,Credit,1748.29,Usd,Target,Completed,2022,3,March,2022-03
106073,2022-01-01,4489,Checking,Credit,1861.28,Usd,Walmart,Completed,2022,1,January,2022-01
106073,2022-09-21,999999,Savings,Credit,1172.69,Usd,Walmart,Completed,2022,9,September,2022-09
106074,2022-01-04,999999,Checking,Debit,2884.7,Usd,Walmart,Completed,2022,1,January,2022-01
106076,2022-12-31,2625,Credit,Debit,4277.62,Usd,Unknown,Completed,2022,12,December,2022-12
106075,2022-12-31,2647,Checking,Debit,3991.62,Usd,Walmart,Completed,2022,12,December,2022-12
106078,2022-01-01,2010,Savings,Debit,3147.11,Usd,Amazon,Completed,2022,1,January,2022-01
106078,2022-07-05,999999,Checking,Debit,696.94,Usd,Walmart,Completed,2022,7,July,2022-07
106079,2023-10-02,4283,Savings,Debit,4507.93,Usd,Unknown,Completed,2023,10,October,2023-10
106081,2022-12-31,999999,Checking,Credit,100.98,Usd,Walmart,Completed,2022,12,December,2022-12
106082,2022-12-31,999999,Savings,Credit,2077.67,Usd,Walmart,Completed,2022,12,December,2022-12
106083,2023-07-22,3461,Savings,Credit,2383.32,Usd,Target,Completed,2023,7,July,2023-07
106084,2022-12-10,999999,Checking,Credit,2657.19,Usd,Target,Completed,2022,12,December,2022-12
106084,2022-12-31,4967,Checking,Debit,1735.07,Usd,Walmart,Completed,2022,12,December,2022-12
106086,2023-10-12,999999,Savings,Credit,4312.22,Usd,Unknown,Completed,2023,10,October,2023-10
106085,2022-01-01,3898,Checking,Credit,2035.78,Usd,Unknown,Completed,2022,1,January,2022-01
106088,2022-12-28,3661,Savings,Debit,183.75,Usd,Walmart,Completed,2022,12,December,2022-12
106088,2023-07-23,999999,Checking,Credit,957.7,Usd,Walmart,Completed,2023,7,July,2023-07
106090,2022-07-01,999999,Checking,Debit,1819.48,Usd,Unknown,Completed,2022,7,July,2022-07
106090,2022-12-15,4596,Checking,Debit,3133.28,Usd,Walmart,Completed,2022,12,December,2022-12
106091,2022-01-01,2572,Checking,Credit,3675.35,Usd,Unknown,Completed,2022,1,January,2022-01
106091,2022-12-31,3015,Checking,Debit,3602.09,Usd,Walmart,Completed,2022,12,December,2022-12
106093,2022-01-01,999999,Savings,Debit,1309.34,Usd,Unknown,Completed,2022,1,January,2022-01
106095,2022-08-16,3089,Checking,Debit,4037.78,Usd,Target,Completed,2022,8,August,2022-08
106094,2022-01-01,999999,Savings,Credit,2577.69,Usd,Amazon,Completed,2022,1,January,2022-01
106097,2023-08-11,2437,Checking,Credit,3046.4,Usd,Target,Completed,2023,8,August,2023-08
106098,2024-02-04,999999,Savings,Credit,1765.0,Usd,Walmart,Completed,2024,2,February,2024-02
106099,2024-04-13,999999,Savings,Debit,2824.1,Usd,Walmart,Completed,2024,4,April,2024-04
106097,2023-08-06,999999,Checking,Credit,732.22,Usd,Target,Completed,2023,8,August,2023-08
106099,2022-10-27,999999,Checking,Credit,1465.09,Usd,Walmart,Completed,2022,10,October,2022-10
106102,2022-12-20,999999,Checking,Credit,2338.4,Usd,Walmart,Completed,2022,12,December,2022-12
106103,2023-09-13,999999,Checking,Credit,358.17,Usd,Target,Completed,2023,9,September,2023-09
106103,2022-12-31,3069,Savings,Debit,2759.64,Usd,Target,Completed,2022,12,December,2022-12
106105,2022-01-01,2279,Checking,Credit,2150.84,Usd,Walmart,Completed,2022,1,January,2022-01
106106,2024-01-04,999999,Checking,Credit,2848.02,Usd,Amazon,Completed,2024,1,January,2024-01
106106,2024-03-24,2459,Checking,Credit,4567.42,Usd,Amazon,Completed,2024,3,March,2024-03
106107,2022-12-31,999999,Savings,Debit,3547.48,Usd,Amazon,Completed,2022,12,December,2022-12
106109,2024-03-05,999999,Savings,Credit,4452.78,Usd,Amazon,Completed,2024,3,March,2024-03
106109,2022-01-01,2752,Savings,Debit,4128.77,Usd,Walmart,Completed,2022,1,January,2022-01
106110,2024-04-21,3710,Checking,Credit,2356.99,Usd,Walmart,Completed,2024,4,April,2024-04
106110,2022-07-31,999999,Checking,Debit,2343.47,Usd,Unknown,Completed,2022,7,July,2022-07
106111,2023-08-04,999999,Savings,Credit,528.77,Usd,Target,Completed,2023,8,August,2023-08
106113,2022-01-01,999999,Savings,Debit,3874.55,Usd,Walmart,Completed,2022,1,January,2022-01
106114,2022-12-31,999999,Checking,Credit,3235.4,Usd,Unknown,Completed,2022,12,December,2022-12
106116,2022-12-31,999999,Savings,Debit,3251.96,Usd,Unknown,Completed,2022,12,December,2022-12
106117,2022-12-31,4080,Checking,Credit,4680.34,Usd,Unknown,Completed,2022,12,December,2022-12
106116,2022-03-18,999999,Savings,Debit,1061.13,Usd,Walmart,Completed,2022,3,March,2022-03
106119,2022-11-18,999999,Checking,Debit,1631.01,Usd,Walmart,Completed,2022,11,November,2022-11
106118,2023-06-14,4199,Checking,Credit,619.9,Usd,Amazon,Completed,2023,6,June,2023-06
106121,2022-12-31,3607,Checking,Credit,2603.3,Usd,Walmart,Completed,2022,12,December,2022-12
106122,2022-12-31,999999,Checking,Credit,1798.75,Usd,Target,Completed,2022,12,December,2022-12
106123,2022-12-31,999999,Checking,Debit,1621.85,Usd,Amazon,Completed,2022,12,December,2022-12
106124,2022-01-01,3046,Checking,Debit,4434.2,Usd,Unknown,Completed,2022,1,January,2022-01
106124,2022-04-06,999999,Savings,Credit,3552.87,Usd,Target,Completed,2022,4,April,2022-04
106124,2024-02-01,999999,Checking,Credit,3382.19,Usd,Unknown,Completed,2024,2,February,2024-02
106126,2022-12-31,999999,Checking,Debit,3766.48,Usd,Walmart,Completed,2022,12,December,2022-12
106126,2022-12-31,3716,Credit,Debit,1836.26,Usd,Walmart,Completed,2022,12,December,2022-12
106129,2022-01-01,999999,Checking,Debit,3094.15,Usd,Amazon,Completed,2022,1,January,2022-01
106128,2022-01-01,999999,Savings,Credit,4320.08,Usd,Amazon,Completed,2022,1,January,2022-01
106131,2023-09-15,999999,Checking,Debit,4444.69,Usd,Walmart,Completed,2023,9,September,2023-09
106132,2022-07-07,3616,Checking,Credit,2055.27,Usd,Walmart,Completed,2022,7,July,2022-07
106133,2022-08-20,999999,Savings,Credit,2783.85,Usd,Walmart,Completed,2022,8,August,2022-08
106134,2022-01-03,999999,Checking,Debit,4828.58,Usd,Unknown,Completed,2022,1,January,2022-01
106135,2022-12-31,999999,Checking,Debit,638.64,Usd,Target,Completed,2022,12,December,2022-12
106136,2022-01-25,4345,Credit,Debit,4686.89,Usd,Target,Completed,2022,1,January,2022-01
